"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AQUIFEX_00250",67.4142910251717,-0.10552898638068,0.278706033282172,-0.378639045369495,0.704955923297328,0.998912159871704
"AQUIFEX_00251",221.958987057759,-0.151245109632524,0.157370814506874,-0.961074708207205,0.33651460548713,0.998912159871704
"AQUIFEX_00252",583.972940238458,-0.0688288418148243,0.0974674045506014,-0.706172921421037,0.48008060777405,0.998912159871704
"AQUIFEX_00253",531.291539824202,-0.11246728173824,0.101530194925398,-1.10772250384113,0.267981677465883,0.998912159871704
"AQUIFEX_00254",0,NA,NA,NA,NA,NA
"AQUIFEX_00255",0,NA,NA,NA,NA,NA
"AQUIFEX_00256",0,NA,NA,NA,NA,NA
"AQUIFEX_00257",152.547115487952,-0.0598984917592891,0.185273237627291,-0.323298132673567,0.746469468044459,0.998912159871704
"AQUIFEX_00258",169.281408077809,-0.117809681592616,0.177319940558333,-0.664390486606665,0.50644042012824,0.998912159871704
"AQUIFEX_00259",82.8911264046158,-0.0680761869189001,0.252710474545821,-0.269384112555084,0.78763411077888,0.998912159871704
"AQUIFEX_00260",179.272792625992,-0.119259057806062,0.175119386838146,-0.681015734233281,0.4958615345689,0.998912159871704
"AQUIFEX_00261",0,NA,NA,NA,NA,NA
"AQUIFEX_00262",133.322663046486,-0.117454932671028,0.201128740319684,-0.583978860924295,0.55923453432336,0.998912159871704
"AQUIFEX_00263",118.597338655292,0.043975165816342,0.217124073319971,0.20253473115133,0.839498709442066,0.998912159871704
"AQUIFEX_00264",243.171725208663,0.0489766762904118,0.152830948343853,0.320463079115491,0.748617314332684,0.998912159871704
"AQUIFEX_00265",204.733390728276,0.100072270703931,0.165085081545511,0.606186033087084,0.544391226330447,0.998912159871704
"AQUIFEX_00266",154.295813582218,-0.0358531266666915,0.186534885916434,-0.192206012781723,0.847580836197622,0.998912159871704
"AQUIFEX_00267",154.046348337343,-0.124879702452685,0.182932489549387,-0.682654583449326,0.494825134440544,0.998912159871704
"AQUIFEX_00268",224.447045635371,-0.194590616409212,0.152161685255526,-1.27884109644577,0.200953018692728,0.998912159871704
"AQUIFEX_00269",154.798443836396,0.122583714651203,0.185405426663624,0.661165732077538,0.508506034762089,0.998912159871704
"AQUIFEX_00270",88.382786700512,-0.080041738599722,0.242816463860387,-0.329638844612052,0.741672867874865,0.998912159871704
"AQUIFEX_00271",191.756653871503,0.182039821764195,0.162417060762997,1.1208171168042,0.262365716648431,0.998912159871704
"AQUIFEX_00273",208.721637804528,-0.0399090638842828,0.156940561241155,-0.254294132559897,0.799268332392347,0.998912159871704
"AQUIFEX_00274",2.99505426687145,-1.58339600797768,1.20941332164705,-1.30922653127494,0.1904576276306,0.998912159871704
"AQUIFEX_00275",102.86511804776,-0.0125250214554516,0.225623571454448,-0.0555129119475901,0.955729843566357,0.998912159871704
"AQUIFEX_00278",133.324710984447,0.0555547291886634,0.202595053754227,0.274215624514003,0.783918921540212,0.998912159871704
"AQUIFEX_00279",338.562990565915,-0.0368661621689472,0.128278270062966,-0.287392105855898,0.773812104989496,0.998912159871704
"AQUIFEX_00280",0,NA,NA,NA,NA,NA
"AQUIFEX_00281",96.3680505169077,-0.163100057390563,0.239720439031857,-0.680376099965711,0.49626635019875,0.998912159871704
"AQUIFEX_00282",152.05525839582,0.034612833381723,0.186454824566533,0.185636566188031,0.852729776274233,0.998912159871704
"AQUIFEX_00283",176.504357069005,-0.0841268786415412,0.178090689969317,-0.472382237701676,0.636653980361303,0.998912159871704
"AQUIFEX_00284",188.507820131239,-0.04061317084159,0.164997923566536,-0.246143526922704,0.805571129732351,0.998912159871704
"AQUIFEX_00285",0,NA,NA,NA,NA,NA
"AQUIFEX_00286",379.009115978852,-0.0670034680400558,0.123393030063662,-0.543008531401547,0.587123928435294,0.998912159871704
"AQUIFEX_00287",116.096375022844,-0.00470093550727306,0.213330702439587,-0.0220359069440758,0.982419312886056,0.998912159871704
"AQUIFEX_00288",86.8911434115906,0.200754344631051,0.245297654414284,0.818411187462868,0.41312243573639,0.998912159871704
"AQUIFEX_00289",245.926879010299,-0.0190206101316875,0.145974122754836,-0.13030124636291,0.896328094022813,0.998912159871704
"AQUIFEX_00290",387.49687778113,0.0349396232905642,0.119145844907375,0.293250875158312,0.769330399701498,0.998912159871704
"AQUIFEX_00291",146.808681265833,0.119344973659618,0.188737471616193,0.632333222638015,0.527169158889783,0.998912159871704
"AQUIFEX_00292",314.092030448987,-0.0214801607181354,0.131788510773746,-0.162989630826108,0.870526598900401,0.998912159871704
"AQUIFEX_00293",0,NA,NA,NA,NA,NA
"AQUIFEX_00294",377.511629341174,-0.00618692415554173,0.127326788270854,-0.0485909072204089,0.961245316393785,0.998912159871704
"AQUIFEX_00295",215.725052663382,-0.0988355329981318,0.159048117508684,-0.621419068306389,0.534323929074809,0.998912159871704
"AQUIFEX_00296",143.813149216339,-0.0687021206743659,0.191390492979265,-0.358963079121223,0.719622709601033,0.998912159871704
"AQUIFEX_00297",4.99398878572043,0.586440642117167,0.885754575487101,0.662080285382287,0.507919769777523,0.998912159871704
"AQUIFEX_00298",156.793751961006,-0.108861791535388,0.181588215901216,-0.599498106169005,0.548840772599262,0.998912159871704
"AQUIFEX_00299",85.8854100591748,-0.115996744139589,0.25293890001873,-0.458595906485713,0.64652437676991,0.998912159871704
"AQUIFEX_00300",79.6473430547268,0.119134395019972,0.255058994912814,0.46708564448274,0.640438604479385,0.998912159871704
"AQUIFEX_00301",341.061684545427,0.0225712420844431,0.128520607894037,0.175623524151494,0.860589719996709,0.998912159871704
"AQUIFEX_00302",511.832992383205,-0.0295026925991722,0.104202348025341,-0.283128865695017,0.777078054879886,0.998912159871704
"AQUIFEX_00303",0,NA,NA,NA,NA,NA
"AQUIFEX_00304",187.007944468553,-0.125790102527887,0.166455967348152,-0.755695962913664,0.449831505105825,0.998912159871704
"AQUIFEX_00305",97.3817451638531,0.149449747068338,0.240375497044586,0.621734531621653,0.534116441348836,0.998912159871704
"AQUIFEX_00306",427.684370927123,0.0672312353584367,0.118246452003958,0.568568732668495,0.569648848952199,0.998912159871704
"AQUIFEX_00307",316.346199581552,0.117665061554729,0.133059683160175,0.884302883940324,0.376532731888112,0.998912159871704
"AQUIFEX_00308",128.827115815858,-0.0991851905114978,0.202492259951877,-0.48982213214011,0.624259768017404,0.998912159871704
"AQUIFEX_00309",203.737928279742,0.00144169228481386,0.159136907288413,0.0090594464186802,0.992771706448558,0.998912159871704
"AQUIFEX_00310",185.757211239548,-0.200583453633022,0.171915517725651,-1.16675595249709,0.243308939786691,0.998912159871704
"AQUIFEX_00311",69.4152957158291,0.230215521247926,0.275229095610496,0.836450524016279,0.402901499402542,0.998912159871704
"AQUIFEX_00312",279.386435509598,0.0917759584760611,0.138664524707592,0.661856077966539,0.508063462808659,0.998912159871704
"AQUIFEX_00313",234.692937517861,-0.0108008170226751,0.148640774103612,-0.0726638911012818,0.94207358328533,0.998912159871704
"AQUIFEX_00314",170.277710011675,-0.00699067567802528,0.174137880812656,-0.0401444857684131,0.967977935853225,0.998912159871704
"AQUIFEX_00315",181.767355130225,-0.0778789374261805,0.17000640467559,-0.458094138128448,0.646884810147047,0.998912159871704
"AQUIFEX_00316",143.069555566208,-0.00363768051216289,0.195258041327395,-0.0186301188285684,0.985136175651717,0.998912159871704
"AQUIFEX_00317",0,NA,NA,NA,NA,NA
"AQUIFEX_00318",84.1391827312695,-0.058465354962344,0.248394254702257,-0.235373217598873,0.813919071461171,0.998912159871704
"AQUIFEX_00319",170.776895546172,-0.0238417303389265,0.172369729122452,-0.138317385890821,0.889989585624353,0.998912159871704
"AQUIFEX_00320",186.759552031523,0.124996188620387,0.164662551121207,0.759105138170601,0.447789665751664,0.998912159871704
"AQUIFEX_00321",366.021631430255,0.0723718459264411,0.122866629568183,0.589027681322368,0.555842704527576,0.998912159871704
"AQUIFEX_00322",180.260708790849,0.0814897191939571,0.170051769871822,0.479205357611866,0.631792543183287,0.998912159871704
"AQUIFEX_00323",0,NA,NA,NA,NA,NA
"AQUIFEX_00324",0,NA,NA,NA,NA,NA
"AQUIFEX_00325",111.855946879631,0.207962741739201,0.217520602230614,0.956059975959056,0.339041934243555,0.998912159871704
"AQUIFEX_00326",86.8860507391027,0.0678531237703011,0.246135002585514,0.275674418743946,0.782798145422538,0.998912159871704
"AQUIFEX_00327",139.305446458241,-0.174449015119574,0.199642215920607,-0.873808248997538,0.382222687395757,0.998912159871704
"AQUIFEX_00328",135.823547221277,-0.062215497061634,0.198286734638865,-0.313765301420419,0.753699299902306,0.998912159871704
"AQUIFEX_00329",101.364095016135,0.129587758023974,0.234533842318135,0.552533300708875,0.580583025533618,0.998912159871704
"AQUIFEX_00330",217.966987378218,-0.0150666518658219,0.153431502888228,-0.0981979031828794,0.92177514743636,0.998912159871704
"AQUIFEX_00331",162.54283546182,-0.153902160341571,0.183451000801219,-0.838927886298828,0.401509778045589,0.998912159871704
"AQUIFEX_00332",162.787997517989,-0.0339430668692156,0.178008803205746,-0.19068195649843,0.84877477593486,0.998912159871704
"AQUIFEX_00333",196.734085653924,-0.130400141795596,0.163822918134955,-0.795982291611813,0.426042328219799,0.998912159871704
"AQUIFEX_00334",82.8922876224579,0.00146767789846269,0.250535171426033,0.00585817109074444,0.995325882466694,0.998912159871704
"AQUIFEX_00335",92.8749057992333,0.0946875894706869,0.245727195213465,0.385336223727418,0.699988327044268,0.998912159871704
"AQUIFEX_00336",199.243649506422,0.0376151503193924,0.159604931774737,0.235676616637897,0.813683616052044,0.998912159871704
"AQUIFEX_00337",235.447981082503,0.0595982252112028,0.148912611331621,0.400222819801881,0.688992408334739,0.998912159871704
"AQUIFEX_00338",127.330414319013,-0.100387141304189,0.203947711006578,-0.49221999506016,0.622563830808244,0.998912159871704
"AQUIFEX_00339",117.840856068816,-0.0473713788517977,0.213512586379577,-0.221866914991054,0.824417486664854,0.998912159871704
"AQUIFEX_00340",94.3864581280833,0.0623820946570779,0.254165910331125,0.245438479833142,0.806116937376462,0.998912159871704
"AQUIFEX_00341",166.530260733306,0.0577621532058258,0.175584009584244,0.328971603636332,0.742177151535821,0.998912159871704
"AQUIFEX_00342",223.201086127543,-0.03720761655124,0.153988383371804,-0.241626126182534,0.809069876067183,0.998912159871704
"AQUIFEX_00343",483.366634562336,-0.0521921204646525,0.106476479747868,-0.490175112740778,0.624009990043664,0.998912159871704
"AQUIFEX_00344",136.077892943401,-0.0674539366151702,0.213414390852807,-0.316070234746698,0.751949198731846,0.998912159871704
"AQUIFEX_00345",254.664254486239,-0.0607645525182563,0.143910304756832,-0.42223906495738,0.672850530229353,0.998912159871704
"AQUIFEX_00346",215.221896712504,0.155628871322703,0.157822489259078,0.986100726539844,0.32408368716903,0.998912159871704
"AQUIFEX_00347",211.21653424377,-0.107688718282485,0.156647349257647,-0.687459563106699,0.491793174217089,0.998912159871704
"AQUIFEX_00348",137.568029927438,-0.0561246549242331,0.196291066807614,-0.285925670673751,0.774935051805133,0.998912159871704
"AQUIFEX_00349",1.99740105566153,-0.735623102368587,1.3656406829265,-0.538665193242622,0.59011789479169,0.998912159871704
"AQUIFEX_00350",69.1546811337877,-0.0713491256897022,0.277075376295383,-0.257507998883447,0.796786641245149,0.998912159871704
"AQUIFEX_00351",68.6555967233999,-0.00889333109856086,0.279810955771092,-0.0317833555660927,0.974644820264884,0.998912159871704
"AQUIFEX_00352",57.9191739411824,-0.0481361640116277,0.301879888304879,-0.159454690015697,0.873310653636017,0.998912159871704
"AQUIFEX_00353",229.186913706429,-0.0801866509806273,0.154436787095031,-0.51921988594133,0.603607413154894,0.998912159871704
"AQUIFEX_00354",61.9175013646375,0.00151898045442847,0.288831777903314,0.00525904893656453,0.995803905391332,0.998912159871704
"AQUIFEX_00355",123.337480698678,-0.0569411614696912,0.209350708187014,-0.271989342490427,0.785630214006147,0.998912159871704
"AQUIFEX_00356",213.467504237774,0.0116360417859072,0.15576402102715,0.0747030136303366,0.940451009845459,0.998912159871704
"AQUIFEX_00357",72.4026315163117,-0.0581787106680855,0.267895969345179,-0.217169040692521,0.828076610868971,0.998912159871704
"AQUIFEX_00358",91.8749079746016,-0.186928520536312,0.239730526616066,-0.779744337005867,0.435541375985757,0.998912159871704
"AQUIFEX_00359",0,NA,NA,NA,NA,NA
"AQUIFEX_00360",155.292997311747,-0.0727322718558562,0.18724690870363,-0.388429760252946,0.697698024265453,0.998912159871704
"AQUIFEX_00361",101.865898568986,0.114743207692126,0.228172385957365,0.502879466376649,0.615049018553257,0.998912159871704
"AQUIFEX_00362",0,NA,NA,NA,NA,NA
"AQUIFEX_00363",110.851624199843,0.0015358230785939,0.219475691428207,0.00699769103630452,0.994416695927809,0.998912159871704
"AQUIFEX_00364",303.344856171175,-0.148265755612882,0.133736085457282,-1.10864435059482,0.267583637506681,0.998912159871704
"AQUIFEX_00365",125.32777779404,-0.194191424445238,0.20663757885755,-0.939768194724678,0.347336476429437,0.998912159871704
"AQUIFEX_00367",364.028699189259,-0.113427400628211,0.128717637138824,-0.881211022432596,0.378203614470775,0.998912159871704
"AQUIFEX_00368",190.248214638914,0.0545383170615525,0.176881933119944,0.308331756101794,0.757829904453482,0.998912159871704
"AQUIFEX_00369",97.3829453014301,-0.0135189171993918,0.248805082781181,-0.0543353738929899,0.956667966877855,0.998912159871704
"AQUIFEX_00370",151.793893193621,-0.198135934497743,0.186890742519873,-1.06016987158513,0.289067325031485,0.998912159871704
"AQUIFEX_00371",131.317713521564,-0.2293405131829,0.2090890953184,-1.09685544735684,0.272704587226851,0.998912159871704
"AQUIFEX_00372",141.064440499328,-0.167274941265588,0.193758074025299,-0.863318559017811,0.387962342924078,0.998912159871704
"AQUIFEX_00373",168.279673364978,-0.00707639608078124,0.179304566284585,-0.0394657884481864,0.968519029118944,0.998912159871704
"AQUIFEX_00374",134.071789408787,-0.122182916603599,0.200781825254822,-0.608535739968149,0.542832209371916,0.998912159871704
"AQUIFEX_00375",0,NA,NA,NA,NA,NA
"AQUIFEX_00376",67.4136631535725,0.280234540400055,0.277502226498865,1.00984609722114,0.312569030932518,0.998912159871704
"AQUIFEX_00377",1.49882391189615,4.02912279980665,1.86328225947956,2.16237919902272,0.0305889595663383,0.998912159871704
"AQUIFEX_00378",351.032856128067,0.00562708635504349,0.126680021045882,0.0444196828243769,0.964569872507603,0.998912159871704
"AQUIFEX_00379",0,NA,NA,NA,NA,NA
"AQUIFEX_00380",155.047519043137,0.10842462812612,0.182980905980545,0.592546132314201,0.553484938527552,0.998912159871704
"AQUIFEX_00381",213.478307451217,0.00479535958675172,0.156870103615005,0.0305689833578528,0.975613278278949,0.998912159871704
"AQUIFEX_00382",199.235265383492,0.0955899090517258,0.162522167225492,0.588165360354194,0.556421305601817,0.998912159871704
"AQUIFEX_00383",99.3741624046806,0.42505196183792,0.237545369439544,1.78935065263858,0.0735583613045305,0.998912159871704
"AQUIFEX_00384",106.102311912122,-0.168349562394144,0.227402523079446,-0.740315279331043,0.459108711906497,0.998912159871704
"AQUIFEX_00385",120.342688698814,-0.0703897107369739,0.211386655706194,-0.332990322883997,0.739141587940508,0.998912159871704
"AQUIFEX_00386",281.62702686275,-0.100884243951241,0.137896392939318,-0.731594509478104,0.464416100433584,0.998912159871704
"AQUIFEX_00387",61.4144727434919,-0.35211591517829,0.292109758524593,-1.20542332086672,0.228039923081863,0.998912159871704
"AQUIFEX_00388",82.1403865540744,-0.0247862570698015,0.256703131698425,-0.0965561148623633,0.923078908850625,0.998912159871704
"AQUIFEX_00389",160.041982333105,0.0239778903498914,0.180392853085845,0.132920400890167,0.89425633248841,0.998912159871704
"AQUIFEX_00390",214.715733923934,-0.0992205020329391,0.157653627887259,-0.629357556578993,0.529114998133482,0.998912159871704
"AQUIFEX_00391",595.734464193119,0.0619324907376267,0.0953553224606073,0.649491702607497,0.516020607859452,0.998912159871704
"AQUIFEX_00392",129.829456124438,-0.109573625161089,0.201655666914229,-0.543369927747651,0.586875126623823,0.998912159871704
"AQUIFEX_00393",244.435683578608,-0.0663812942955691,0.149591901963677,-0.443749249953969,0.657223883874898,0.998912159871704
"AQUIFEX_00394",12.7316997626388,-0.750595126207077,0.607725866504258,-1.23508833106714,0.21679763173684,0.998912159871704
"AQUIFEX_00395",77.9044538305438,0.112401042767222,0.262462753341273,0.428255214640189,0.668465321111033,0.998912159871704
"AQUIFEX_00396",80.4024766475539,0.162822762644665,0.259779197094799,0.626773677282742,0.530807600391274,0.998912159871704
"AQUIFEX_00397",70.1671856882891,0.0525981149627109,0.291015622346615,0.180739832929188,0.856571791489125,0.998912159871704
"AQUIFEX_00398",253.920403549666,0.0667480507103588,0.144498235339372,0.461929867541929,0.644131614588111,0.998912159871704
"AQUIFEX_00399",263.899222540092,-0.0121352478326495,0.142703600636394,-0.0850381334355389,0.932231074396333,0.998912159871704
"AQUIFEX_00400",202.233091078072,-0.14829052858856,0.158612160642772,-0.934925342342078,0.34982677579127,0.998912159871704
"AQUIFEX_00401",73.4058774584819,-0.0967770548613687,0.268519763975754,-0.360409429192359,0.718540976301731,0.998912159871704
"AQUIFEX_00402",239.182069715261,-0.0647779009836903,0.148452383236869,-0.436354739285873,0.662579372009142,0.998912159871704
"AQUIFEX_00403",35.4543968024165,-0.0798886972629206,0.385032230906915,-0.207485739764561,0.835630528380269,0.998912159871704
"AQUIFEX_00404",135.318797305027,-0.11568746691552,0.197978158089191,-0.584344596555961,0.558988493631683,0.998912159871704
"AQUIFEX_00405",105.36015505624,-0.0942715427863023,0.224453297836275,-0.420005157843872,0.674481685764905,0.998912159871704
"AQUIFEX_00406",144.31576003165,0.0513629089717766,0.1924841507131,0.266842276527659,0.789590602087414,0.998912159871704
"AQUIFEX_00407",193.740722672762,-0.162298972790749,0.161711685753806,-1.00363169200918,0.315556172959621,0.998912159871704
"AQUIFEX_00408",168.273644468,-0.0498507449149551,0.176063560624247,-0.283140615458447,0.777069048266633,0.998912159871704
"AQUIFEX_00409",112.100552830314,-0.0692024946674517,0.217367508055119,-0.318366324786241,0.750207079319978,0.998912159871704
